season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
2016,DAL,QB,QB,4.0,ACT,Dak Prescott,Rayne,Prescott,1993-07-29,74.0,230.0,Mississippi State,00-0033077,2577417,86197778-8d4b-4eba-affe-08ef7be7c70b,29369,11008,10769,PresDa01,18055,3294,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/httrtiv5us06hh6asf07",QB,19,DIV,A01,Dak,PRE285723,43424,32005052-4528-5723-d1b2-96e92ebc1241,2016.0,2016.0,DAL,135.0,23.0
2016,BAL,WR,WR,81.0,ACT,Keenan Reynolds,Keenan,Reynolds,1993-12-13,70.0,190.0,Navy,00-0033078,2970457,b10b366e-6de8-44fb-ba02-1156bb8b3b09,29416,11227,10816,ReynKe00,18099,3338,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hpnvcg53ktrtmxjsglw5",,17,REG,,Keenan,REY406954,43471,32005245-5940-6954-ff5d-334e27e0f187,2016.0,2016.0,BAL,,22.0
2016,CLE,WR,WR,80.0,ACT,Ricardo Louis,Ricardo,Louis,1994-03-23,74.0,215.0,Auburn,00-0033079,2971023,b3cac48b-ecf9-4bf9-963f-a10aeca6a350,29348,11000,10748,LouiRi00,18036,3275,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p5rkm45lscifejppmrb7",WR,17,REG,,Ricardo,LOU665833,43403,32004c4f-5566-5833-3d98-5a2886c3163b,2016.0,2016.0,CLE,,22.0
2016,CLE,TE,TE,87.0,ACT,Seth DeValve,Seth,DeValve,1993-01-29,75.0,245.0,Princeton,00-0033080,2566659,a2451bf7-83dd-496c-b527-c14d8d518598,29372,11221,10772,DevaSe00,18057,3296,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nrihd72oevgvvbhb8l6g",TE,17,REG,,Seth,DEV078904,43427,32004445-5607-8904-cbdc-9c032095baca,2016.0,2016.0,CLE,,23.0
2016,DET,TE,TE,49.0,CUT,Ben McCord,Ben,McCord,,76.0,248.0,,00-0033081,,,,,,,,,,,,18,WC,,Ben,MCC546572,,32004d43-4354-6572-8dfe-916515997804,,,,,
2016,GB,OL,OG,62.0,DEV,Lucas Patrick,Lucas,Patrick,1993-07-30,75.0,313.0,Duke,00-0033082,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tjoaqoxh0nad5lippc2y",,20,CON,,Lucas,PAT269889,44068,32005041-5426-9889-e1ac-bf5ad84aa1c2,2016.0,2016.0,,,23.0
2016,NYG,DB,FS,27.0,RES,Darian Thompson,Darian,Thompson,1993-09-22,73.0,213.0,Boise State,00-0033083,2573317,3ec4f630-592c-4848-a76c-c30ecc090ecb,29305,10957,10705,ThomDa05,18001,3240,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tkytczj8olzjk1130lvh",,18,WC,,Darian,THO507692,43360,32005448-4f50-7692-d87a-6350d02b5af0,2016.0,2016.0,NYG,,22.0
2016,WAS,DB,CB,38.0,ACT,Kendall Fuller,Kendall,Fuller,1995-02-13,71.0,190.0,Virginia Tech,00-0033084,3045465,81ba31db-e21a-4944-8d0f-4e12cb83e3c4,29318,11038,10718,FullKe00,18013,3252,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l4oizex9izvk0yu6iii0",CB,17,REG,A01,Kendall,FUL342614,43373,32004655-4c34-2614-e83f-6a7a6f7cab25,2016.0,2016.0,WAS,84.0,21.0
2016,PIT,OL,OT,65.0,RES,Jerald Hawkins,Jerald,Hawkins,1993-10-16,78.0,305.0,Louisiana State,00-0033085,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qxv0dm3zyuz3eqcx1f3z",,20,CON,,Jerald,HAW426651,43412,32004841-5742-6651-6065-1a9743a088ec,2016.0,2016.0,PIT,,22.0
2016,SEA,LB,LB,38.0,CUT,Kyle Coleman,Kyle,Coleman,,72.0,231.0,Arkansas-Pine Bluff,00-0033086,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfpqouocrswi8zuidpwn",,19,DIV,,Kyle,COL296083,44069,3200434f-4c29-6083-8bfc-79b1ce716c9d,2016.0,2016.0,,,
2016,ARI,WR,WR,18.0,ACT,Marquis Bundy,Marquis,Bundy,1994-08-05,76.0,215.0,New Mexico State,00-0033087,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rqo12vl8mog1hptvk3im",,17,REG,,Marquis,BUN337716,44070,32004255-4e33-7716-832f-04764d916a93,2016.0,2016.0,,,22.0
2016,DET,PR,PR,2.0,CUT,Devon Bell,Devon,Bell,,74.0,190.0,,00-0033089,,,,,,,,,,,,18,WC,,Devon,BEL270329,,32004245-4c27-0329-ae96-d07683340e1b,,,,,
2016,SD,TE,TE,86.0,ACT,Hunter Henry,Hunter,Henry,1994-12-07,77.0,250.0,Arkansas,00-0033090,3046439,705899da-3c20-4bc3-b5d0-2e6e40655131,29269,10735,10669,HenrHu00,17975,3214,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qtvftqcocs3z3pdghtrm",TE,17,REG,A01,Hunter,HEN617052,43324,32004845-4e61-7052-805d-daad1175a3b2,2016.0,2016.0,SD,35.0,21.0
2016,CIN,DB,CB,20.0,ACT,KeiVarae Russell,KeiVarae,Russell,1993-10-19,71.0,196.0,Notre Dame,00-0033091,2980150,771d19bc-f5e2-4a25-8553-4ad3c341c1c9,29308,11166,10708,RussKe00,18004,3243,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iffqqvnak44rrmhl152h",CB,17,REG,A01,KeiVarae,RUS585854,43363,32005255-5358-5854-c0e7-ea512c954c1d,2016.0,2016.0,KC,74.0,22.0
2016,TEN,WR,WR,87.0,ACT,Reece Horn,Reece,Horn,,75.0,215.0,Indianapolis,00-0033092,2989641,f28143c1-321c-4c45-a717-c154ee4cb6a4,30063,11398,11450,,18715,3893,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vpnxiqbwwvga1f4caerz",,1,REG,A01,Reece,HOR165978,44073,3200484f-5216-5978-d5ee-83fac842c516,2016.0,2016.0,,,
2016,CHI,DL,DE,74.0,ACT,Jonathan Bullard,Jonathan,Bullard,1993-10-22,75.0,290.0,Florida,00-0033093,2980097,ccfcbd2c-6e35-49b9-b131-ba2143665260,29306,10926,10706,BullJo00,18002,3241,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cjsrmyhaisfimhkfru1h",INTERIOR_LINE,17,REG,,Jonathan,BUL366378,43361,32004255-4c36-6378-5352-bcd27f50c265,2016.0,2016.0,CHI,,22.0
2016,OAK,WR,WR,17.0,ACT,Marvin Hall,Marvin,Hall,1993-04-10,70.0,190.0,Washington,00-0033094,2578369,1283923a-9716-4936-920a-a57f019bb2e8,30023,11517,11440,HallMa02,18717,3895,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tlbckhcxrewcknbzqrbu",,1,REG,A01,Marvin,HAL441748,44074,32004841-4c44-1748-4a1f-e4a4f867635c,2016.0,2016.0,,,23.0
2016,NO,TE,TE,45.0,ACT,Garrett Griffin,Garrett,Griffin,1994-03-04,76.0,240.0,Air Force,00-0033095,2987440,3cacaa27-a790-43ae-927c-8163b06f1a53,30024,11502,11439,GrifGa00,18716,3894,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctqo4ba79cbhtkwqpnvi",,1,REG,A01,Garrett,GRI103818,44075,32004752-4910-3818-d8c0-eda362e88473,2016.0,2016.0,,,22.0
2016,BUF,DL,DE,90.0,ACT,Shaq Lawson,Shaq,Lawson,1994-06-17,75.0,270.0,Clemson,00-0033096,2977679,89919ab7-0fa2-4fbc-b018-5f2d3e3c21e3,29253,11106,10653,LawsSh00,17943,3182,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h5svfeck65f07csnji7q",EDGE,17,REG,,Shaq,LAW783964,43308,32004c41-5778-3964-dce2-8f03b4b6e344,2016.0,2016.0,BUF,,22.0
2016,CLE,OL,OT,72.0,ACT,Shon Coleman,Shon,Coleman,1991-11-25,78.0,310.0,Auburn,00-0033097,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jwmyzmga2uqmrn2eif58",T,17,REG,,Shon,COL345946,43365,3200434f-4c34-5946-6c72-6b23777f7397,2016.0,2016.0,CLE,,24.0
2016,BUF,QB,QB,7.0,ACT,Cardale Jones,Cardale,Jones,1992-09-29,77.0,250.0,Ohio State,00-0033098,2976299,92c02ef1-8400-4f5a-9420-6458755e14d4,29373,11007,10773,JoneCa01,17971,3210,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/we5tadbw4htpyierf8qv",QB,17,REG,,Cardale,JON148555,43428,32004a4f-4e14-8555-d9b4-033152b27716,2016.0,2016.0,BUF,,23.0
2016,PIT,TE,TE,87.0,CUT,Paul Lang,Paul,Lang,,77.0,260.0,,00-0033099,,,,,,,,,,,,20,CON,,Paul,LAN477036,,32004c41-4e47-7036-a6c4-dfb8cfee2647,,,,,
2016,TB,K,K,19.0,ACT,Roberto Aguayo,Roberto,Aguayo,1994-05-17,72.0,207.0,Florida State,00-0033102,2978887,d7072e38-e5f5-4ac1-93cf-9a93f6333870,29293,10878,,AguaRo00,17962,3201,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hpstdltdmw7f6qqi7roa",,17,REG,A01,Roberto,AGU080357,43348,32004147-5508-0357-280b-fbf84b467bb9,2016.0,2016.0,TB,59.0,22.0
2016,PIT,DB,CB,25.0,ACT,Artie Burns,Artie,Burns,1995-05-01,72.0,197.0,Miami,00-0033103,3051921,f40995fc-bd95-41f1-b9ef-4ab938c3aafa,29259,10928,10659,BurnAr00,17953,3192,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ln4exx98fkuaawmmq1jo",CB,20,CON,,Artie,BUR507944,43314,32004255-5250-7944-5fac-fe438f13fc26,2016.0,2016.0,PIT,,21.0
2016,CLE,QB,QB,6.0,ACT,Cody Kessler,Cody,Kessler,1993-05-11,73.0,215.0,Southern California,00-0033104,2577243,573f7acc-376b-4f37-8039-5c4c15c4a508,29327,11090,10727,KessCo00,17966,3205,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gkvutiyutml2atftmu09",,17,REG,,Cody,KES701662,43382,32004b45-5370-1662-8570-5095ed4b0b10,2016.0,2016.0,CLE,,23.0
2016,CHI,,,,,Dalyn Williams,Dalyn,Williams,,,,,00-0033105,,,,,,,,,,,,1,REG,,,WIL206417,44079,32005749-4c20-6417-7ee1-6eb3d2b90594,,,,,
2016,LA,QB,QB,16.0,ACT,Jared Goff,Jared,Goff,1994-10-14,76.0,215.0,California,00-0033106,3046779,aba8f925-ffbf-4654-bfa7-a25d3d237494,29235,10729,10635,GoffJa00,17922,3163,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kke5xst7v1ciq1udqqyr",QB,17,REG,A01,Jared,GOF219636,43290,3200474f-4621-9636-7354-d2eb6365d257,2016.0,2016.0,LA,1.0,21.0
2016,CIN,DB,CB,22.0,RES,William Jackson,William,Jackson,1992-10-27,72.0,189.0,Houston,00-0033107,3061106,c967809a-7c88-447d-9d9f-6aebfc8370f7,29258,11067,10658,JackWi02,17945,3184,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qk5m29obdq6f78loygdo",,17,REG,,William,JAC645516,43313,32004a41-4364-5516-1a9f-87dcd74055ee,2016.0,2016.0,CIN,24.0,23.0
2016,DEN,QB,QB,12.0,ACT,Paxton Lynch,Paxton,Lynch,1994-02-12,79.0,242.0,Memphis,00-0033108,2977881,19e253df-b121-43e4-a222-6df5fa8ad93f,29260,10730,10660,LyncPa00,17929,3170,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vtlr44rcvfumnmcowevo",,17,REG,A01,Paxton,LYN526034,43315,32004c59-4e52-6034-b52a-7cd4920cc667,2016.0,2016.0,DEN,26.0,22.0
2016,PIT,DL,NT,79.0,ACT,Javon Hargrave,Javon,Hargrave,1993-02-07,73.0,305.0,South Carolina State,00-0033109,2983055,3f8e4972-2361-4939-b5e3-c5f6c63b9f68,29323,11051,10723,HargJa00,18017,3256,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gcjgshdquzmciwslatnj",INTERIOR_LINE,20,CON,,Javon,HAR143881,43378,32004841-5214-3881-f71a-319de907d4f9,2016.0,2016.0,PIT,,23.0
2016,LA,TE,TE,89.0,ACT,Tyler Higbee,Tyler,Higbee,1993-01-01,76.0,233.0,Western Kentucky,00-0033110,2573401,0df7912d-9e81-47ea-b4f7-d04986df4ee8,29344,10854,10744,HigbTy00,18032,3271,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mfftaplxjqowrzdss1gp",TE,17,REG,A01,Tyler,HIG033222,43399,32004849-4703-3222-e4e8-bd596550bfdb,2016.0,2016.0,LA,110.0,23.0
2016,LA,WR,WR,10.0,ACT,Pharoh Cooper,Pharoh,Cooper,1995-03-07,71.0,207.0,South Carolina,00-0033111,3048897,4f724338-aa8c-436d-90b2-45299572c53e,29351,10823,10751,CoopPh00,18039,3278,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpa5bclwtv0x4ehntjrr",SLOT_WR,17,REG,A01,Pharoh,COO679646,43406,3200434f-4f67-9646-cb70-e583ad437505,2016.0,2016.0,LA,117.0,21.0
2016,LA,TE,TE,84.0,ACT,Temarrick Hemingway,Temarrick,Hemingway,1993-07-30,77.0,210.0,South Carolina State,00-0033112,2580330,02fc59d0-8a66-431f-97fc-21fdc096eb14,29411,11009,10811,HemiTe00,18094,3333,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/txglktsra0uvouhdjske",FB,17,REG,A01,Temarrick,HEM189859,43466,32004845-4d18-9859-b65f-786360d5524b,2016.0,2016.0,LA,177.0,23.0
2016,LA,LB,MLB,59.0,RES,Josh Forrest,Josh,Forrest,1992-02-24,75.0,255.0,Kentucky,00-0033113,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zatxmx13zhcq1ynr151z",,17,REG,,Josh,FOR496380,43479,3200464f-5249-6380-9676-0b98d557ad98,2016.0,2016.0,LA,190.0,24.0
2016,LA,WR,WR,13.0,ACT,Mike Thomas,Michael,Thomas,1994-08-16,73.0,200.0,Southern Mississippi,00-0033114,3123986,88856dfa-45ce-4b6e-bbf7-4f8413ac89ca,29440,11076,10840,ThomMi04,18445,3652,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/duzdfxjwodxv50r3atof",WR,17,REG,A01,Mike,THO308973,43495,32005448-4f30-8973-820d-b24a80d48f78,2016.0,2016.0,LA,206.0,22.0
2016,KC,DB,DB,45.0,CUT,Bryce Cheek,Bryce,Cheek,,72.0,194.0,,00-0033116,,,,,,,,,,,,19,DIV,,Bryce,CHE108172,,32004348-4510-8172-793a-6897fea6500a,,,,,
2016,BAL,DL,DE,92.0,RES,Bronson Kaufusi,Bronson,Kaufusi,1991-07-06,78.0,285.0,Brigham Young,00-0033117,2980444,dac819b2-245f-4845-a73e-b6f92fbe3abb,29304,11087,10704,KaufBr01,18000,3239,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pxy1yh8rhca3a6zxtpum",,17,REG,,Bronson,KAU453616,43359,32004b41-5545-3616-2a4a-59b6a2da5135,2016.0,2016.0,BAL,70.0,25.0
2016,MIA,RB,RB,32.0,ACT,Kenyan Drake,Kenyan,Drake,1994-01-26,73.0,216.0,Alabama,00-0033118,2979843,a0b93053-d349-4dd1-a840-24577102699b,29307,11002,10707,DrakKe00,18003,3242,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vbapv4blkeelkdyqtcmp",RB,18,WC,,Kenyan,DRA280410,43362,32004452-4128-0410-f1a5-770c8d09e9d7,2016.0,2016.0,MIA,,22.0
2016,NE,QB,QB,7.0,ACT,Jacoby Brissett,Jacoby,Brissett,1992-12-11,76.0,235.0,North Carolina State,00-0033119,2578570,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,29325,10919,10725,BrisJa00,18018,3257,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qbvf9c5eedjgkw9xqwup",,21,SB,,Jacoby,BRI516391,43380,32004252-4951-6391-fb1e-f908d9b96e12,2016.0,2016.0,NE,,23.0
2016,GB,DL,NT,97.0,ACT,Kenny Clark,Kenny,Clark,1995-10-04,74.0,314.0,UCLA,00-0033120,3122752,d848e4e6-ff3e-421c-9bd3-c2f62a16efd4,29261,10973,10661,ClarKe01,17947,3186,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sfud3wb1rew5wzfz73y7",INTERIOR_LINE,20,CON,,Kenny,CLA409251,43316,3200434c-4140-9251-2f88-d454b8ae633b,2016.0,2016.0,GB,,20.0
2016,NYG,LB,OLB,93.0,ACT,B.J. Goodson,B.J.,Goodson,1993-05-29,72.0,242.0,Clemson,00-0033121,2576489,981cfb99-ff6f-452e-806c-116f56a484a5,29343,11043,10743,GoodB.00,18031,3270,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdvliyltxddutfboqy5k",,18,WC,,B.J.,GOO568123,43398,3200474f-4f56-8123-e385-55ab4e82d3d4,2016.0,2016.0,NYG,,23.0
2016,OAK,LB,LB,91.0,RES,Shilique Calhoun,Shilique,Calhoun,1992-03-20,77.0,251.0,Michigan State,00-0033122,2576257,12645147-c0fa-4aff-a395-496f8b9fb275,29309,10933,10709,CalhSh00,18005,3244,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/erh2fepofkkhe93whxg0",,18,WC,,Shilique,CAL422827,43364,32004341-4c42-2827-13a0-edfa592dfc47,2016.0,2016.0,OAK,,24.0
2016,JAX,DL,DE,91.0,ACT,Yannick Ngakoue,Yannick,Ngakoue,1995-03-31,74.0,246.0,Maryland,00-0033123,3053044,41524c86-8ab6-42e9-871b-a00e29cd2705,29303,11146,10703,NgakYa00,17999,3238,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/osssbrk149htsrcubgmt",EDGE,17,REG,,Yannick,NGA355963,43358,32004e47-4135-5963-d006-ceac3beca035,2016.0,2016.0,JAX,,21.0
2016,SF,DB,CB,23.0,RES,Will Redmond,Will,Redmond,1993-12-28,72.0,186.0,Mississippi State,00-0033124,2971364,c7fccdf9-dd52-4483-862b-d58a94560135,29302,11117,10702,RedmWi00,17998,3237,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/buhadh8agx7e0gen0tqf",,17,REG,,Will,RED713301,43357,32005245-4471-3301-df0f-6b89425dbb05,2016.0,2016.0,SF,68.0,22.0
2016,CLE,LB,OLB,53.0,ACT,Joe Schobert,Joe,Schobert,1993-11-06,73.0,245.0,Wisconsin,00-0033125,2977819,82a70525-35cd-4389-a5d1-3b0f11f05a28,29333,10968,10733,SchoJo00,17967,3206,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpjqg8kxki9whksb2gxu",EDGE,17,REG,,Joe,SCH425646,43388,32005343-4842-5646-1190-b0a27a5ab760,2016.0,2016.0,CLE,,22.0
2016,HOU,WR,WR,15.0,ACT,Will Fuller,Will,Fuller,1994-04-16,72.0,180.0,Notre Dame,00-0033127,3052876,095e0c1a-0bea-4bc6-868f-e4bbe2ce6c30,29255,10818,10655,FullWi01,17916,3157,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y0y6lyylu0iq0fmqb2i0",WR,19,DIV,,Will,FUL503598,43310,32004655-4c50-3598-6762-28495ce40669,2016.0,2016.0,HOU,,22.0
2016,SEA,LS,LS,48.0,RES,Nolan Frese,Nolan,Frese,1992-07-29,74.0,233.0,Houston,00-0033128,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gptuonxbaawq5nixes85",,19,DIV,,Nolan,FRE695440,44159,32004652-4569-5440-6032-6cd644ea9916,2016.0,2016.0,,,24.0
2016,CLE,DL,DE,94.0,ACT,Carl Nassib,Carl,Nassib,1993-04-12,79.0,275.0,Penn State,00-0033129,2614825,ed2317f2-1cc5-4a84-a46e-7423a9a1c730,29299,11142,10699,NassCa00,17995,3234,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1fdettzyye6rknu5wrl",EDGE,17,REG,,Carl,NAS727044,43354,32004e41-5372-7044-a589-a4ae370803e6,2016.0,2016.0,CLE,,23.0
2016,SD,OL,C,62.0,ACT,Max Tuerk,Max,Tuerk,1994-01-27,77.0,298.0,Southern California,00-0033130,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p70r55aqm4bdejmaiome",,17,REG,A01,Max,TUE563609,43355,32005455-4556-3609-aa22-77f0c7070fe7,2016.0,2016.0,SD,66.0,22.0
2016,DAL,DL,DT,96.0,ACT,Maliek Collins,Maliek,Collins,1995-04-08,74.0,310.0,Nebraska,00-0033131,3040471,54f13aa1-4a2f-46a3-99ef-743c1d3ee234,29301,10976,10701,CollMa00,17997,3236,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s4pgyxnnzahujdkek9oe",INTERIOR_LINE,19,DIV,A01,Maliek,COL633184,43356,3200434f-4c63-3184-3f7e-5796185e9486,2016.0,2016.0,DAL,67.0,21.0
2016,TEN,DB,FS,31.0,ACT,Kevin Byard,Kevin,Byard,1993-08-17,71.0,212.0,Middle Tennessee,00-0033132,2574056,c909532a-693e-4e8f-b853-fbf41037c100,29298,11218,10698,ByarKe01,17994,3233,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pubhsflxtln3cxbfmiq3",SAFETY,17,REG,A01,Kevin,BYA251361,43353,32004259-4125-1361-f4be-db294c8d9a0f,2016.0,2016.0,TEN,64.0,23.0
2016,GB,DB,DB,26.0,CUT,Warren Gatewood,Warren,Gatewood,,71.0,188.0,,00-0033133,,,,,,,,,,,,20,CON,,Warren,GAT425040,,32004741-5442-5040-4388-c21c206d37b3,,,,,
2016,HOU,DL,DT,60.0,CUT,Ra'Zahn Howard,Ra'Zahn,Howard,,75.0,325.0,,00-0033134,,,,,,,,,,,,19,DIV,,Ra'Zahn,HOW344089,,3200484f-5734-4089-9ce7-15e077d70097,,,,,
2016,PIT,TE,TE,49.0,CUT,Mandel Dixon,Mandel,Dixon,,74.0,240.0,,00-0033135,,,,,,,,,,,,20,CON,,Mandel,DIX453209,,32004449-5845-3209-2d1a-ef7ca5d902d4,,,,,
2016,TB,OL,OT,67.0,ACT,Kyler Kerbyson,Kyler,Kerbyson,1993-07-07,76.0,306.0,,00-0033136,,,,,,,,,,,,1,REG,,Kyle,KER144642,44238,32004b45-5214-4642-eea1-7505b38a2c52,,,,,23.0
2016,JAX,K,K,1.0,ACT,Sam Ficken,Sam,Ficken,1992-12-14,73.0,191.0,Penn State,00-0033138,2582139,f61e6429-3f9b-478c-8697-e00fe813ce9c,30038,11610,,,18735,3909,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbrrrcrgypbjsbxxdxki",,1,REG,A01,Sam,FIC665846,44240,32004649-4366-5846-45de-011b65870e45,2016.0,2016.0,,,23.0
2016,TB,OL,OG,60.0,ACT,Joel Hale,Joel,Hale,,76.0,311.0,,00-0033139,,,,,,,,,,,,1,REG,A01,Joel,HAL056370,44241,32004841-4c05-6370-bb44-b9d7d708c2df,,,,,
2016,KC,LB,LB,,CUT,Darnell Sankey,Darnell,Sankey,1994-10-11,74.0,250.0,Sacramento State,00-0033140,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xe3or3nmpi863ql4jocz",,19,DIV,,Darnell,SAN747431,44242,32005341-4e74-7431-fedf-a6b27f34eb5a,2016.0,2016.0,,,21.0
2016,CIN,WR,WR,13.0,ACT,Rashaun Simonise,Rashaun,Simonise,,77.0,190.0,,00-0033141,,,,,,,,,,,,1,REG,A01,Rashaun,SIM397137,44243,32005349-4d39-7137-8bd7-26500d5bdd04,,,,,
2016,CIN,DL,DE,95.0,ACT,Jack Gangwish,Jack,Gangwish,,74.0,245.0,,00-0033144,,,,,,,,,,,,1,REG,A01,Jack,GAN145902,44248,32004741-4e14-5902-2269-ad8ff2e158e7,,,,,
2016,PHI,WR,WR,9.0,ACT,David Watford,David,Watford,1993-06-16,74.0,212.0,Hampton,00-0033146,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tjajcla0rj37itmfuahz",,1,REG,A01,David,WAT144802,44250,32005741-5414-4802-f37d-7f45a25531e9,2016.0,2016.0,,,23.0
2016,NYJ,LB,OLB,50.0,ACT,Darron Lee,Darron,Lee,1994-10-18,73.0,230.0,Ohio State,00-0033147,3051398,03af62dd-c843-4790-b2dd-bd5b5897ed94,29254,11108,10654,LeexDa00,17951,3190,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/twzzigak2f0d6bbgy4cr",MLB,17,REG,A01,Darron,LEE144802,43309,32004c45-4514-4802-9b7c-3886a8190313,2016.0,2016.0,NYJ,20.0,21.0
2016,GB,WR,WR,13.0,CUT,Harvey Binford,Harvey,Binford,,72.0,185.0,"Lindenwood, Ill.",00-0033148,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gh76xekutxrkhzaidbkj",,20,CON,,Harvey,BIN067875,44253,32004249-4e06-7875-d191-dc4a6df88be2,2016.0,2016.0,,,
2016,SEA,WR,WR,83.0,CUT,Montario Hunter,Montario,Hunter,,73.0,190.0,,00-0033150,,,,,,,,,,,,19,DIV,,Montario,HUN736884,,32004855-4e73-6884-a3aa-e9a87785bd4f,,,,,
2016,SF,OL,OG,65.0,ACT,Joshua Garnett,Joshua,Garnett,1994-02-21,77.0,321.0,Stanford,00-0033151,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctameoxakpysspxq1aly",G,17,REG,A01,Joshua,GAR340060,43317,32004741-5234-0060-764b-345c327a0fd4,2016.0,2016.0,SF,28.0,22.0
2016,ARI,WR,WR,17.0,ACT,Franky Okafor,Franky,Okafor,,75.0,190.0,,00-0033152,,,,,,,,,,,,1,REG,A01,Franky,OKA213895,44255,32004f4b-4121-3895-4f42-7bfff0ae73ef,,,,,
2016,SEA,TE,TE,85.0,CUT,Clayton Echard,Clayton,Echard,,77.0,260.0,,00-0033153,,,,,,,,,,,,19,DIV,,Clayton,ECH025954,,32004543-4802-5954-d10d-6cedc417ab06,,,,,
2016,IND,DB,S,38.0,ACT,Lee Hightower,Lee,Hightower,1993-07-28,74.0,200.0,Houston,00-0033155,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wnsoeokh4r6e59zxblgi",,1,REG,A01,Lee,HIG777008,44258,32004849-4777-7008-e0bc-3da993be8d8b,2016.0,2016.0,,,23.0
2016,SD,DL,DE,99.0,ACT,Joey Bosa,Joey,Bosa,1995-07-11,77.0,280.0,Ohio State,00-0033156,3051389,1ce88c74-024e-4288-94ee-5dca10362153,29237,10914,10637,BosaJo00,17915,3156,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhsedk7l1ouwxnu6fkie",EDGE,17,REG,A01,Joey,BOS037607,43292,3200424f-5303-7607-7c15-97256422ae9e,2016.0,2016.0,SD,3.0,21.0
